base_yaw,shoulder,elbow,wrist_pitch,wrist_roll,gripper
0.000000,0.180652,-0.180652,0.000000,0.000000,0.090326
0.000000,0.180599,-0.180599,0.000000,0.000000,0.090299
0.000000,0.180546,-0.180546,0.000000,0.000000,0.090273
0.000000,0.180492,-0.180492,0.000000,0.000000,0.090246
0.000000,0.180439,-0.180439,0.000000,0.000000,0.090220
0.000000,0.180386,-0.180386,0.000000,0.000000,0.090193
0.000000,0.180332,-0.180332,0.000000,0.000000,0.090166
0.000000,0.180279,-0.180279,0.000000,0.000000,0.090139
0.000000,0.180225,-0.180225,0.000000,0.000000,0.090113
0.000000,0.180172,-0.180172,0.000000,0.000000,0.090086
0.000000,0.180118,-0.180118,0.000000,0.000000,0.090059
0.000000,0.180064,-0.180064,0.000000,0.000000,0.090032
0.000000,0.180010,-0.180010,0.000000,0.000000,0.090005
0.000000,0.179957,-0.179957,0.000000,0.000000,0.089978
0.000000,0.179903,-0.179903,0.000000,0.000000,0.089951
0.000000,0.179849,-0.179849,0.000000,0.000000,0.089924
0.000000,0.179794,-0.179794,0.000000,0.000000,0.089897
0.000000,0.179740,-0.179740,0.000000,0.000000,0.089870
0.000000,0.179686,-0.179686,0.000000,0.000000,0.089843
0.000000,0.179632,-0.179632,0.000000,0.000000,0.089816
0.000000,0.179578,-0.179578,0.000000,0.000000,0.089789
0.000000,0.179523,-0.179523,0.000000,0.000000,0.089762
0.000000,0.179469,-0.179469,0.000000,0.000000,0.089734
0.000000,0.179414,-0.179414,0.000000,0.000000,0.089707
0.000000,0.179360,-0.179360,0.000000,0.000000,0.089680
0.000000,0.179305,-0.179305,0.000000,0.000000,0.089652
0.000000,0.179250,-0.179250,0.000000,0.000000,0.089625
0.000000,0.179195,-0.179195,0.000000,0.000000,0.089598
0.000000,0.179141,-0.179141,0.000000,0.000000,0.089570
0.000000,0.179086,-0.179086,0.000000,0.000000,0.089543
0.000000,0.179031,-0.179031,0.000000,0.000000,0.089515
0.000000,0.178976,-0.178976,0.000000,0.000000,0.089488
0.000000,0.178921,-0.178921,0.000000,0.000000,0.089460
0.000000,0.178865,-0.178865,0.000000,0.000000,0.089433
0.000000,0.178810,-0.178810,0.000000,0.000000,0.089405
0.000000,0.178755,-0.178755,0.000000,0.000000,0.089377
0.000000,0.178700,-0.178700,0.000000,0.000000,0.089350
0.000000,0.178644,-0.178644,0.000000,0.000000,0.089322
0.000000,0.178589,-0.178589,0.000000,0.000000,0.089294
0.000000,0.178533,-0.178533,0.000000,0.000000,0.089267
0.000000,0.178478,-0.178478,0.000000,0.000000,0.089239
0.000000,0.178422,-0.178422,0.000000,0.000000,0.089211
0.000000,0.178366,-0.178366,0.000000,0.000000,0.089183
0.000000,0.178310,-0.178310,0.000000,0.000000,0.089155
0.000000,0.178254,-0.178254,0.000000,0.000000,0.089127
0.000000,0.178199,-0.178199,0.000000,0.000000,0.089099
0.000000,0.178143,-0.178143,0.000000,0.000000,0.089071
0.000000,0.178087,-0.178087,0.000000,0.000000,0.089043
0.000000,0.178030,-0.178030,0.000000,0.000000,0.089015
0.000000,0.177974,-0.177974,0.000000,0.000000,0.088987
0.000000,0.177918,-0.177918,0.000000,0.000000,0.088959
0.000000,0.177862,-0.177862,0.000000,0.000000,0.088931
0.000000,0.177805,-0.177805,0.000000,0.000000,0.088903
0.000000,0.177749,-0.177749,0.000000,0.000000,0.088874
0.000000,0.177692,-0.177692,0.000000,0.000000,0.088846
0.000000,0.177636,-0.177636,0.000000,0.000000,0.088818
0.000000,0.177579,-0.177579,0.000000,0.000000,0.088790
0.000000,0.177523,-0.177523,0.000000,0.000000,0.088761
0.000000,0.177466,-0.177466,0.000000,0.000000,0.088733
0.000000,0.177409,-0.177409,0.000000,0.000000,0.088705
0.000000,0.177352,-0.177352,0.000000,0.000000,0.088676
0.000000,0.177295,-0.177295,0.000000,0.000000,0.088648
0.000000,0.177238,-0.177238,0.000000,0.000000,0.088619
0.000000,0.177181,-0.177181,0.000000,0.000000,0.088591
0.000000,0.177124,-0.177124,0.000000,0.000000,0.088562
0.000000,0.177067,-0.177067,0.000000,0.000000,0.088533
0.000000,0.177010,-0.177010,0.000000,0.000000,0.088505
0.000000,0.176952,-0.176952,0.000000,0.000000,0.088476
0.000000,0.176895,-0.176895,0.000000,0.000000,0.088448
0.000000,0.176838,-0.176838,0.000000,0.000000,0.088419
0.000000,0.176780,-0.176780,0.000000,0.000000,0.088390
0.000000,0.176723,-0.176723,0.000000,0.000000,0.088361
0.000000,0.176665,-0.176665,0.000000,0.000000,0.088332
0.000000,0.176607,-0.176607,0.000000,0.000000,0.088304
0.000000,0.176550,-0.176550,0.000000,0.000000,0.088275
0.000000,0.176492,-0.176492,0.000000,0.000000,0.088246
0.000000,0.176434,-0.176434,0.000000,0.000000,0.088217
0.000000,0.176376,-0.176376,0.000000,0.000000,0.088188
0.000000,0.176318,-0.176318,0.000000,0.000000,0.088159
0.000000,0.176260,-0.176260,0.000000,0.000000,0.088130
0.000000,0.176202,-0.176202,0.000000,0.000000,0.088101
0.000000,0.176144,-0.176144,0.000000,0.000000,0.088072
0.000000,0.176086,-0.176086,0.000000,0.000000,0.088043
0.000000,0.176027,-0.176027,0.000000,0.000000,0.088014
0.000000,0.175969,-0.175969,0.000000,0.000000,0.087984
0.000000,0.175911,-0.175911,0.000000,0.000000,0.087955
0.000000,0.175852,-0.175852,0.000000,0.000000,0.087926
0.000000,0.175794,-0.175794,0.000000,0.000000,0.087897
0.000000,0.175735,-0.175735,0.000000,0.000000,0.087867
0.000000,0.175676,-0.175676,0.000000,0.000000,0.087838
0.000000,0.175618,-0.175618,0.000000,0.000000,0.087809
0.000000,0.175559,-0.175559,0.000000,0.000000,0.087779
0.000000,0.175500,-0.175500,0.000000,0.000000,0.087750
0.000000,0.175441,-0.175441,0.000000,0.000000,0.087721
0.000000,0.175382,-0.175382,0.000000,0.000000,0.087691
0.000000,0.175323,-0.175323,0.000000,0.000000,0.087662
0.000000,0.175264,-0.175264,0.000000,0.000000,0.087632
0.000000,0.175205,-0.175205,0.000000,0.000000,0.087602
0.000000,0.175146,-0.175146,0.000000,0.000000,0.087573
0.000000,0.175086,-0.175086,0.000000,0.000000,0.087543
0.000000,0.175027,-0.175027,0.000000,0.000000,0.087514
0.000000,0.174968,-0.174968,0.000000,0.000000,0.087484
0.000000,0.174908,-0.174908,0.000000,0.000000,0.087454
0.000000,0.174849,-0.174849,0.000000,0.000000,0.087424
0.000000,0.174789,-0.174789,0.000000,0.000000,0.087395
0.000000,0.174730,-0.174730,0.000000,0.000000,0.087365
0.000000,0.174670,-0.174670,0.000000,0.000000,0.087335
0.000000,0.174610,-0.174610,0.000000,0.000000,0.087305
0.000000,0.174550,-0.174550,0.000000,0.000000,0.087275
0.000000,0.174491,-0.174491,0.000000,0.000000,0.087245
0.000000,0.174431,-0.174431,0.000000,0.000000,0.087215
0.000000,0.174371,-0.174371,0.000000,0.000000,0.087185
0.000000,0.174311,-0.174311,0.000000,0.000000,0.087155
0.000000,0.174250,-0.174250,0.000000,0.000000,0.087125
0.000000,0.174190,-0.174190,0.000000,0.000000,0.087095
0.000000,0.174130,-0.174130,0.000000,0.000000,0.087065
0.000000,0.174070,-0.174070,0.000000,0.000000,0.087035
0.000000,0.174009,-0.174009,0.000000,0.000000,0.087005
0.000000,0.173949,-0.173949,0.000000,0.000000,0.086975
0.000000,0.173889,-0.173889,0.000000,0.000000,0.086944
0.000000,0.173828,-0.173828,0.000000,0.000000,0.086914
0.000000,0.173768,-0.173768,0.000000,0.000000,0.086884
0.000000,0.173707,-0.173707,0.000000,0.000000,0.086853
0.000000,0.173646,-0.173646,0.000000,0.000000,0.086823
0.000000,0.173585,-0.173585,0.000000,0.000000,0.086793
0.000000,0.173525,-0.173525,0.000000,0.000000,0.086762
0.000000,0.173464,-0.173464,0.000000,0.000000,0.086732
0.000000,0.173403,-0.173403,0.000000,0.000000,0.086701
0.000000,0.173342,-0.173342,0.000000,0.000000,0.086671
0.000000,0.173281,-0.173281,0.000000,0.000000,0.086640
0.000000,0.173220,-0.173220,0.000000,0.000000,0.086610
0.000000,0.173158,-0.173158,0.000000,0.000000,0.086579
0.000000,0.173097,-0.173097,0.000000,0.000000,0.086549
0.000000,0.173036,-0.173036,0.000000,0.000000,0.086518
0.000000,0.172975,-0.172975,0.000000,0.000000,0.086487
0.000000,0.172913,-0.172913,0.000000,0.000000,0.086457
0.000000,0.172852,-0.172852,0.000000,0.000000,0.086426
0.000000,0.172790,-0.172790,0.000000,0.000000,0.086395
0.000000,0.172729,-0.172729,0.000000,0.000000,0.086364
0.000000,0.172667,-0.172667,0.000000,0.000000,0.086333
0.000000,0.172605,-0.172605,0.000000,0.000000,0.086303
0.000000,0.172544,-0.172544,0.000000,0.000000,0.086272
0.000000,0.172482,-0.172482,0.000000,0.000000,0.086241
0.000000,0.172420,-0.172420,0.000000,0.000000,0.086210
0.000000,0.172358,-0.172358,0.000000,0.000000,0.086179
0.000000,0.172296,-0.172296,0.000000,0.000000,0.086148
0.000000,0.172234,-0.172234,0.000000,0.000000,0.086117
0.000000,0.172172,-0.172172,0.000000,0.000000,0.086086
0.000000,0.172110,-0.172110,0.000000,0.000000,0.086055
0.000000,0.172047,-0.172047,0.000000,0.000000,0.086024
0.000000,0.171985,-0.171985,0.000000,0.000000,0.085993
0.000000,0.171923,-0.171923,0.000000,0.000000,0.085961
0.000000,0.171860,-0.171860,0.000000,0.000000,0.085930
0.000000,0.171798,-0.171798,0.000000,0.000000,0.085899
0.000000,0.171735,-0.171735,0.000000,0.000000,0.085868
0.000000,0.171673,-0.171673,0.000000,0.000000,0.085836
0.000000,0.171610,-0.171610,0.000000,0.000000,0.085805
0.000000,0.171547,-0.171547,0.000000,0.000000,0.085774
0.000000,0.171485,-0.171485,0.000000,0.000000,0.085742
0.000000,0.171422,-0.171422,0.000000,0.000000,0.085711
0.000000,0.171359,-0.171359,0.000000,0.000000,0.085680
0.000000,0.171296,-0.171296,0.000000,0.000000,0.085648
0.000000,0.171233,-0.171233,0.000000,0.000000,0.085617
0.000000,0.171170,-0.171170,0.000000,0.000000,0.085585
0.000000,0.171107,-0.171107,0.000000,0.000000,0.085554
0.000000,0.171044,-0.171044,0.000000,0.000000,0.085522
0.000000,0.170981,-0.170981,0.000000,0.000000,0.085490
0.000000,0.170917,-0.170917,0.000000,0.000000,0.085459
0.000000,0.170854,-0.170854,0.000000,0.000000,0.085427
0.000000,0.170791,-0.170791,0.000000,0.000000,0.085395
0.000000,0.170727,-0.170727,0.000000,0.000000,0.085364
0.000000,0.170664,-0.170664,0.000000,0.000000,0.085332
0.000000,0.170600,-0.170600,0.000000,0.000000,0.085300
0.000000,0.170537,-0.170537,0.000000,0.000000,0.085268
0.000000,0.170473,-0.170473,0.000000,0.000000,0.085237
0.000000,0.170409,-0.170409,0.000000,0.000000,0.085205
0.000000,0.170346,-0.170346,0.000000,0.000000,0.085173
0.000000,0.170282,-0.170282,0.000000,0.000000,0.085141
0.000000,0.170218,-0.170218,0.000000,0.000000,0.085109
0.000000,0.170154,-0.170154,0.000000,0.000000,0.085077
0.000000,0.170090,-0.170090,0.000000,0.000000,0.085045
0.000000,0.170026,-0.170026,0.000000,0.000000,0.085013
0.000000,0.169962,-0.169962,0.000000,0.000000,0.084981
0.000000,0.169898,-0.169898,0.000000,0.000000,0.084949
0.000000,0.169833,-0.169833,0.000000,0.000000,0.084917
0.000000,0.169769,-0.169769,0.000000,0.000000,0.084885
0.000000,0.169705,-0.169705,0.000000,0.000000,0.084852
0.000000,0.169640,-0.169640,0.000000,0.000000,0.084820
0.000000,0.169576,-0.169576,0.000000,0.000000,0.084788
0.000000,0.169511,-0.169511,0.000000,0.000000,0.084756
0.000000,0.169447,-0.169447,0.000000,0.000000,0.084723
0.000000,0.169382,-0.169382,0.000000,0.000000,0.084691
0.000000,0.169317,-0.169317,0.000000,0.000000,0.084659
0.000000,0.169253,-0.169253,0.000000,0.000000,0.084626
0.000000,0.169188,-0.169188,0.000000,0.000000,0.084594
0.000000,0.169123,-0.169123,0.000000,0.000000,0.084562
0.000000,0.169058,-0.169058,0.000000,0.000000,0.084529
0.000000,0.168993,-0.168993,0.000000,0.000000,0.084497
0.000000,0.168928,-0.168928,0.000000,0.000000,0.084464
0.000000,0.168863,-0.168863,0.000000,0.000000,0.084432
0.000000,0.168798,-0.168798,0.000000,0.000000,0.084399
0.000000,0.168733,-0.168733,0.000000,0.000000,0.084366
0.000000,0.168668,-0.168668,0.000000,0.000000,0.084334
0.000000,0.168602,-0.168602,0.000000,0.000000,0.084301
0.000000,0.168537,-0.168537,0.000000,0.000000,0.084269
0.000000,0.168472,-0.168472,0.000000,0.000000,0.084236
0.000000,0.168406,-0.168406,0.000000,0.000000,0.084203
0.000000,0.168341,-0.168341,0.000000,0.000000,0.084170
0.000000,0.168275,-0.168275,0.000000,0.000000,0.084138
0.000000,0.168210,-0.168210,0.000000,0.000000,0.084105
0.000000,0.168144,-0.168144,0.000000,0.000000,0.084072
0.000000,0.168078,-0.168078,0.000000,0.000000,0.084039
0.000000,0.168012,-0.168012,0.000000,0.000000,0.084006
0.000000,0.167947,-0.167947,0.000000,0.000000,0.083973
0.000000,0.167881,-0.167881,0.000000,0.000000,0.083940
0.000000,0.167815,-0.167815,0.000000,0.000000,0.083907
0.000000,0.167749,-0.167749,0.000000,0.000000,0.083874
0.000000,0.167683,-0.167683,0.000000,0.000000,0.083841
0.000000,0.167616,-0.167616,0.000000,0.000000,0.083808
0.000000,0.167550,-0.167550,0.000000,0.000000,0.083775
0.000000,0.167484,-0.167484,0.000000,0.000000,0.083742
0.000000,0.167418,-0.167418,0.000000,0.000000,0.083709
0.000000,0.167352,-0.167352,0.000000,0.000000,0.083676
0.000000,0.167285,-0.167285,0.000000,0.000000,0.083643
0.000000,0.167219,-0.167219,0.000000,0.000000,0.083609
0.000000,0.167152,-0.167152,0.000000,0.000000,0.083576
0.000000,0.167086,-0.167086,0.000000,0.000000,0.083543
0.000000,0.167019,-0.167019,0.000000,0.000000,0.083510
0.000000,0.166952,-0.166952,0.000000,0.000000,0.083476
0.000000,0.166886,-0.166886,0.000000,0.000000,0.083443
0.000000,0.166819,-0.166819,0.000000,0.000000,0.083409
0.000000,0.166752,-0.166752,0.000000,0.000000,0.083376
0.000000,0.166685,-0.166685,0.000000,0.000000,0.083343
0.000000,0.166618,-0.166618,0.000000,0.000000,0.083309
0.000000,0.166551,-0.166551,0.000000,0.000000,0.083276
0.000000,0.166484,-0.166484,0.000000,0.000000,0.083242
0.000000,0.166417,-0.166417,0.000000,0.000000,0.083209
0.000000,0.166350,-0.166350,0.000000,0.000000,0.083175
0.000000,0.166283,-0.166283,0.000000,0.000000,0.083141
0.000000,0.166216,-0.166216,0.000000,0.000000,0.083108
0.000000,0.166148,-0.166148,0.000000,0.000000,0.083074
0.000000,0.166081,-0.166081,0.000000,0.000000,0.083041
0.000000,0.166014,-0.166014,0.000000,0.000000,0.083007
0.000000,0.165946,-0.165946,0.000000,0.000000,0.082973
0.000000,0.165879,-0.165879,0.000000,0.000000,0.082939
0.000000,0.165811,-0.165811,0.000000,0.000000,0.082906
0.000000,0.165743,-0.165743,0.000000,0.000000,0.082872
0.000000,0.165676,-0.165676,0.000000,0.000000,0.082838
0.000000,0.165608,-0.165608,0.000000,0.000000,0.082804
0.000000,0.165540,-0.165540,0.000000,0.000000,0.082770
0.000000,0.165473,-0.165473,0.000000,0.000000,0.082736
0.000000,0.165405,-0.165405,0.000000,0.000000,0.082702
0.000000,0.165337,-0.165337,0.000000,0.000000,0.082668
0.000000,0.165269,-0.165269,0.000000,0.000000,0.082634
0.000000,0.165201,-0.165201,0.000000,0.000000,0.082600
0.000000,0.165133,-0.165133,0.000000,0.000000,0.082566
0.000000,0.165064,-0.165064,0.000000,0.000000,0.082532
0.000000,0.164996,-0.164996,0.000000,0.000000,0.082498
0.000000,0.164928,-0.164928,0.000000,0.000000,0.082464
0.000000,0.164860,-0.164860,0.000000,0.000000,0.082430
0.000000,0.164791,-0.164791,0.000000,0.000000,0.082396
0.000000,0.164723,-0.164723,0.000000,0.000000,0.082361
0.000000,0.164654,-0.164654,0.000000,0.000000,0.082327
0.000000,0.164586,-0.164586,0.000000,0.000000,0.082293
0.000000,0.164517,-0.164517,0.000000,0.000000,0.082259
0.000000,0.164449,-0.164449,0.000000,0.000000,0.082224
0.000000,0.164380,-0.164380,0.000000,0.000000,0.082190
0.000000,0.164311,-0.164311,0.000000,0.000000,0.082156
0.000000,0.164243,-0.164243,0.000000,0.000000,0.082121
0.000000,0.164174,-0.164174,0.000000,0.000000,0.082087
0.000000,0.164105,-0.164105,0.000000,0.000000,0.082052
0.000000,0.164036,-0.164036,0.000000,0.000000,0.082018
0.000000,0.163967,-0.163967,0.000000,0.000000,0.081984
0.000000,0.163898,-0.163898,0.000000,0.000000,0.081949
0.000000,0.163829,-0.163829,0.000000,0.000000,0.081914
0.000000,0.163760,-0.163760,0.000000,0.000000,0.081880
0.000000,0.163691,-0.163691,0.000000,0.000000,0.081845
0.000000,0.163621,-0.163621,0.000000,0.000000,0.081811
0.000000,0.163552,-0.163552,0.000000,0.000000,0.081776
0.000000,0.163483,-0.163483,0.000000,0.000000,0.081741
0.000000,0.163413,-0.163413,0.000000,0.000000,0.081707
0.000000,0.163344,-0.163344,0.000000,0.000000,0.081672
0.000000,0.163274,-0.163274,0.000000,0.000000,0.081637
0.000000,0.163205,-0.163205,0.000000,0.000000,0.081602
0.000000,0.163135,-0.163135,0.000000,0.000000,0.081568
0.000000,0.163066,-0.163066,0.000000,0.000000,0.081533
0.000000,0.162996,-0.162996,0.000000,0.000000,0.081498
0.000000,0.162926,-0.162926,0.000000,0.000000,0.081463
0.000000,0.162856,-0.162856,0.000000,0.000000,0.081428
0.000000,0.162787,-0.162787,0.000000,0.000000,0.081393
0.000000,0.162717,-0.162717,0.000000,0.000000,0.081358
0.000000,0.162647,-0.162647,0.000000,0.000000,0.081323
0.000000,0.162577,-0.162577,0.000000,0.000000,0.081288
0.000000,0.162507,-0.162507,0.000000,0.000000,0.081253
0.000000,0.162437,-0.162437,0.000000,0.000000,0.081218
0.000000,0.162367,-0.162367,0.000000,0.000000,0.081183
0.000000,0.162296,-0.162296,0.000000,0.000000,0.081148
0.000000,0.162226,-0.162226,0.000000,0.000000,0.081113
0.000000,0.162156,-0.162156,0.000000,0.000000,0.081078
0.000000,0.162085,-0.162085,0.000000,0.000000,0.081043
0.000000,0.162015,-0.162015,0.000000,0.000000,0.081008
0.000000,0.161945,-0.161945,0.000000,0.000000,0.080972
0.000000,0.161874,-0.161874,0.000000,0.000000,0.080937
0.000000,0.161804,-0.161804,0.000000,0.000000,0.080902
0.000000,0.161733,-0.161733,0.000000,0.000000,0.080866
0.000000,0.161662,-0.161662,0.000000,0.000000,0.080831
0.000000,0.161592,-0.161592,0.000000,0.000000,0.080796
0.000000,0.161521,-0.161521,0.000000,0.000000,0.080760
0.000000,0.161450,-0.161450,0.000000,0.000000,0.080725
0.000000,0.161379,-0.161379,0.000000,0.000000,0.080690
0.000000,0.161308,-0.161308,0.000000,0.000000,0.080654
0.000000,0.161237,-0.161237,0.000000,0.000000,0.080619
0.000000,0.161166,-0.161166,0.000000,0.000000,0.080583
0.000000,0.161095,-0.161095,0.000000,0.000000,0.080548
0.000000,0.161024,-0.161024,0.000000,0.000000,0.080512
0.000000,0.160953,-0.160953,0.000000,0.000000,0.080477
0.000000,0.160882,-0.160882,0.000000,0.000000,0.080441
0.000000,0.160811,-0.160811,0.000000,0.000000,0.080405
0.000000,0.160739,-0.160739,0.000000,0.000000,0.080370
0.000000,0.160668,-0.160668,0.000000,0.000000,0.080334
0.000000,0.160597,-0.160597,0.000000,0.000000,0.080298
0.000000,0.160525,-0.160525,0.000000,0.000000,0.080263
0.000000,0.160454,-0.160454,0.000000,0.000000,0.080227
0.000000,0.160382,-0.160382,0.000000,0.000000,0.080191
0.000000,0.160311,-0.160311,0.000000,0.000000,0.080155
0.000000,0.160239,-0.160239,0.000000,0.000000,0.080120
0.000000,0.160167,-0.160167,0.000000,0.000000,0.080084
0.000000,0.160096,-0.160096,0.000000,0.000000,0.080048
0.000000,0.160024,-0.160024,0.000000,0.000000,0.080012
0.000000,0.159952,-0.159952,0.000000,0.000000,0.079976
0.000000,0.159880,-0.159880,0.000000,0.000000,0.079940
0.000000,0.159808,-0.159808,0.000000,0.000000,0.079904
0.000000,0.159736,-0.159736,0.000000,0.000000,0.079868
0.000000,0.159664,-0.159664,0.000000,0.000000,0.079832
0.000000,0.159592,-0.159592,0.000000,0.000000,0.079796
0.000000,0.159520,-0.159520,0.000000,0.000000,0.079760
0.000000,0.159448,-0.159448,0.000000,0.000000,0.079724
0.000000,0.159376,-0.159376,0.000000,0.000000,0.079688
0.000000,0.159303,-0.159303,0.000000,0.000000,0.079652
0.000000,0.159231,-0.159231,0.000000,0.000000,0.079616
0.000000,0.159159,-0.159159,0.000000,0.000000,0.079579
0.000000,0.159086,-0.159086,0.000000,0.000000,0.079543
0.000000,0.159014,-0.159014,0.000000,0.000000,0.079507
0.000000,0.158941,-0.158941,0.000000,0.000000,0.079471
0.000000,0.158869,-0.158869,0.000000,0.000000,0.079434
0.000000,0.158796,-0.158796,0.000000,0.000000,0.079398
0.000000,0.158724,-0.158724,0.000000,0.000000,0.079362
0.000000,0.158651,-0.158651,0.000000,0.000000,0.079325
0.000000,0.158578,-0.158578,0.000000,0.000000,0.079289
0.000000,0.158505,-0.158505,0.000000,0.000000,0.079253
0.000000,0.158433,-0.158433,0.000000,0.000000,0.079216
0.000000,0.158360,-0.158360,0.000000,0.000000,0.079180
0.000000,0.158287,-0.158287,0.000000,0.000000,0.079143
0.000000,0.158214,-0.158214,0.000000,0.000000,0.079107
0.000000,0.158141,-0.158141,0.000000,0.000000,0.079070
0.000000,0.158068,-0.158068,0.000000,0.000000,0.079034
0.000000,0.157995,-0.157995,0.000000,0.000000,0.078997
0.000000,0.157922,-0.157922,0.000000,0.000000,0.078961
0.000000,0.157848,-0.157848,0.000000,0.000000,0.078924
0.000000,0.157775,-0.157775,0.000000,0.000000,0.078888
0.000000,0.157702,-0.157702,0.000000,0.000000,0.078851
0.000000,0.157628,-0.157628,0.000000,0.000000,0.078814
0.000000,0.157555,-0.157555,0.000000,0.000000,0.078778
0.000000,0.157482,-0.157482,0.000000,0.000000,0.078741
0.000000,0.157408,-0.157408,0.000000,0.000000,0.078704
0.000000,0.157335,-0.157335,0.000000,0.000000,0.078667
0.000000,0.157261,-0.157261,0.000000,0.000000,0.078631
0.000000,0.157187,-0.157187,0.000000,0.000000,0.078594
0.000000,0.157114,-0.157114,0.000000,0.000000,0.078557
0.000000,0.157040,-0.157040,0.000000,0.000000,0.078520
0.000000,0.156966,-0.156966,0.000000,0.000000,0.078483
0.000000,0.156893,-0.156893,0.000000,0.000000,0.078446
0.000000,0.156819,-0.156819,0.000000,0.000000,0.078409
0.000000,0.156745,-0.156745,0.000000,0.000000,0.078372
0.000000,0.156671,-0.156671,0.000000,0.000000,0.078335
0.000000,0.156597,-0.156597,0.000000,0.000000,0.078298
0.000000,0.156523,-0.156523,0.000000,0.000000,0.078261
0.000000,0.156449,-0.156449,0.000000,0.000000,0.078224
0.000000,0.156375,-0.156375,0.000000,0.000000,0.078187
0.000000,0.156300,-0.156300,0.000000,0.000000,0.078150
0.000000,0.156226,-0.156226,0.000000,0.000000,0.078113
0.000000,0.156152,-0.156152,0.000000,0.000000,0.078076
0.000000,0.156078,-0.156078,0.000000,0.000000,0.078039
0.000000,0.156003,-0.156003,0.000000,0.000000,0.078002
0.000000,0.155929,-0.155929,0.000000,0.000000,0.077964
0.000000,0.155855,-0.155855,0.000000,0.000000,0.077927
0.000000,0.155780,-0.155780,0.000000,0.000000,0.077890
0.000000,0.155706,-0.155706,0.000000,0.000000,0.077853
0.000000,0.155631,-0.155631,0.000000,0.000000,0.077815
0.000000,0.155556,-0.155556,0.000000,0.000000,0.077778
0.000000,0.155482,-0.155482,0.000000,0.000000,0.077741
0.000000,0.155407,-0.155407,0.000000,0.000000,0.077703
0.000000,0.155332,-0.155332,0.000000,0.000000,0.077666
0.000000,0.155257,-0.155257,0.000000,0.000000,0.077629
0.000000,0.155183,-0.155183,0.000000,0.000000,0.077591
0.000000,0.155108,-0.155108,0.000000,0.000000,0.077554
0.000000,0.155033,-0.155033,0.000000,0.000000,0.077516
0.000000,0.154958,-0.154958,0.000000,0.000000,0.077479
0.000000,0.154883,-0.154883,0.000000,0.000000,0.077441
0.000000,0.154808,-0.154808,0.000000,0.000000,0.077404
0.000000,0.154733,-0.154733,0.000000,0.000000,0.077366
0.000000,0.154657,-0.154657,0.000000,0.000000,0.077329
0.000000,0.154582,-0.154582,0.000000,0.000000,0.077291
0.000000,0.154507,-0.154507,0.000000,0.000000,0.077253
0.000000,0.154432,-0.154432,0.000000,0.000000,0.077216
0.000000,0.154356,-0.154356,0.000000,0.000000,0.077178
0.000000,0.154281,-0.154281,0.000000,0.000000,0.077141
0.000000,0.154206,-0.154206,0.000000,0.000000,0.077103
0.000000,0.154130,-0.154130,0.000000,0.000000,0.077065
0.000000,0.154055,-0.154055,0.000000,0.000000,0.077027
0.000000,0.153979,-0.153979,0.000000,0.000000,0.076990
0.000000,0.153904,-0.153904,0.000000,0.000000,0.076952
0.000000,0.153828,-0.153828,0.000000,0.000000,0.076914
0.000000,0.153752,-0.153752,0.000000,0.000000,0.076876
0.000000,0.153676,-0.153676,0.000000,0.000000,0.076838
0.000000,0.153601,-0.153601,0.000000,0.000000,0.076800
0.000000,0.153525,-0.153525,0.000000,0.000000,0.076762
0.000000,0.153449,-0.153449,0.000000,0.000000,0.076725
0.000000,0.153373,-0.153373,0.000000,0.000000,0.076687
0.000000,0.153297,-0.153297,0.000000,0.000000,0.076649
0.000000,0.153221,-0.153221,0.000000,0.000000,0.076611
0.000000,0.153145,-0.153145,0.000000,0.000000,0.076573
0.000000,0.153069,-0.153069,0.000000,0.000000,0.076535
0.000000,0.152993,-0.152993,0.000000,0.000000,0.076497
0.000000,0.152917,-0.152917,0.000000,0.000000,0.076458
0.000000,0.152841,-0.152841,0.000000,0.000000,0.076420
0.000000,0.152764,-0.152764,0.000000,0.000000,0.076382
0.000000,0.152688,-0.152688,0.000000,0.000000,0.076344
0.000000,0.152612,-0.152612,0.000000,0.000000,0.076306
0.000000,0.152536,-0.152536,0.000000,0.000000,0.076268
0.000000,0.152459,-0.152459,0.000000,0.000000,0.076230
0.000000,0.152383,-0.152383,0.000000,0.000000,0.076191
0.000000,0.152306,-0.152306,0.000000,0.000000,0.076153
0.000000,0.152230,-0.152230,0.000000,0.000000,0.076115
0.000000,0.152153,-0.152153,0.000000,0.000000,0.076077
0.000000,0.152076,-0.152076,0.000000,0.000000,0.076038
0.000000,0.152000,-0.152000,0.000000,0.000000,0.076000
0.000000,0.151923,-0.151923,0.000000,0.000000,0.075962
0.000000,0.151846,-0.151846,0.000000,0.000000,0.075923
0.000000,0.151770,-0.151770,0.000000,0.000000,0.075885
0.000000,0.151693,-0.151693,0.000000,0.000000,0.075846
0.000000,0.151616,-0.151616,0.000000,0.000000,0.075808
0.000000,0.151539,-0.151539,0.000000,0.000000,0.075770
0.000000,0.151462,-0.151462,0.000000,0.000000,0.075731
0.000000,0.151385,-0.151385,0.000000,0.000000,0.075693
0.000000,0.151308,-0.151308,0.000000,0.000000,0.075654
0.000000,0.151231,-0.151231,0.000000,0.000000,0.075615
0.000000,0.151154,-0.151154,0.000000,0.000000,0.075577
0.000000,0.151077,-0.151077,0.000000,0.000000,0.075538
0.000000,0.150999,-0.150999,0.000000,0.000000,0.075500
